Comment line
     177 atoms
4 atom types
0 1.4294260687864888E+01 xlo xhi
0 1.4294260687864535E+01 ylo yhi
0 8.5765564127188600E+00 zlo zhi

Masses

1 27
2 15.9999
3 1.0
4 22.99

Atoms

1 1 1 0 0.3730000000 3.8860000000 11.8880000000
2 2 1 0 -1.9850000000 5.6790000000 12.3180000000
3 3 1 0 -1.9700000000 8.4250000000 14.2480000000
4 4 1 0 3.1050000000 7.7050000000 13.8230000000
5 5 1 0 2.9850000000 5.2120000000 12.3040000000
6 6 1 0 0.9280000000 9.1640000000 15.0250000000
7 7 2 0 12.2030000000 11.2410000000 20.0310000000
8 8 2 0 15.3240000000 1.7710000000 -19.4690000000
9 9 2 0 12.5880000000 10.6290000000 8.6350000000
10 10 2 0 1.8980000000 11.1250000000 23.4430000000
11 11 2 0 10.4600000000 7.3420000000 18.0030000000
12 12 2 0 11.4590000000 -0.1520000000 22.6710000000
13 13 2 0 7.4860000000 0.0350000000 28.1500000000
14 14 2 0 6.9110000000 10.9230000000 10.4710000000
15 15 2 0 16.7240000000 13.7300000000 25.4030000000
16 16 2 0 6.6400000000 4.1950000000 5.1230000000
17 17 2 0 5.1400000000 2.2310000000 7.9470000000
18 18 2 0 5.6580000000 -2.0490000000 12.6320000000
19 19 2 0 11.6960000000 14.7120000000 20.1360000000
20 20 2 0 6.6520000000 12.9080000000 25.7520000000
21 21 2 0 7.5520000000 1.3620000000 5.9660000000
22 22 2 0 9.6140000000 11.6440000000 19.0650000000
23 23 2 0 5.1480000000 15.6030000000 21.0300000000
24 24 2 0 19.1070000000 -0.5740000000 -1.9900000000
25 25 2 0 1.7570000000 11.6260000000 9.6150000000
26 26 2 0 7.3180000000 22.9410000000 12.9920000000
27 27 2 0 -3.0970000000 8.8760000000 24.1840000000
28 28 2 0 11.6140000000 16.9270000000 5.3250000000
29 29 2 0 2.8780000000 11.7910000000 21.0220000000
30 30 2 0 7.0570000000 20.3950000000 28.0210000000
31 31 2 0 11.8750000000 13.4150000000 17.4060000000
32 32 2 0 0.8090000000 7.9350000000 10.7870000000
33 33 2 0 0.9900000000 17.2600000000 10.1760000000
34 34 2 0 11.5160000000 19.0910000000 7.3020000000
35 35 2 0 3.3360000000 1.4820000000 9.9740000000
36 36 2 0 13.9200000000 12.9350000000 6.0530000000
37 37 2 0 -6.0460000000 6.8550000000 7.5560000000
38 38 2 0 5.7570000000 -8.4220000000 15.4940000000
39 39 2 0 -8.5790000000 10.6830000000 23.7190000000
40 40 2 0 -4.8160000000 18.7000000000 17.8310000000
41 41 2 0 9.4490000000 1.3460000000 9.5490000000
42 42 2 0 3.7040000000 22.0400000000 26.4450000000
43 43 2 0 -0.3030000000 5.3680000000 16.7350000000
44 44 2 0 0.1230000000 -0.7310000000 28.6790000000
45 45 2 0 13.6770000000 15.8380000000 25.8820000000
46 46 2 0 -4.9760000000 12.9820000000 16.2590000000
47 47 2 0 4.1010000000 4.8970000000 25.8850000000
48 48 2 0 1.9590000000 18.3320000000 15.9710000000
49 49 2 0 22.9570000000 20.4220000000 13.3460000000
50 50 2 0 -5.2780000000 10.4540000000 15.2130000000
51 51 2 0 6.4670000000 -5.8560000000 18.0970000000
52 52 2 0 -1.2450000000 4.4880000000 10.9180000000
53 53 2 0 -0.3100000000 2.3390000000 12.6060000000
54 54 2 0 2.0790000000 3.5940000000 12.4970000000
55 55 2 0 -2.7450000000 9.1750000000 12.7500000000
56 56 2 0 -0.4910000000 5.0340000000 13.2620000000
57 57 2 0 -2.3650000000 6.6820000000 13.7510000000
58 58 2 0 2.9170000000 5.8050000000 14.1270000000
59 59 2 0 1.5430000000 5.4280000000 11.1690000000
60 60 2 0 -0.6760000000 9.8080000000 14.2660000000
61 61 2 0 4.5150000000 4.5010000000 11.6140000000
62 62 2 0 1.7200000000 8.7420000000 13.3100000000
63 63 2 0 3.4190000000 7.0150000000 12.1730000000
64 64 2 0 -1.7360000000 7.1450000000 11.2850000000
65 65 2 0 -0.3070000000 7.7410000000 15.1510000000
66 66 2 0 -3.4700000000 4.8340000000 12.2930000000
67 67 2 0 4.7920000000 8.1110000000 14.2540000000
68 68 2 0 2.3750000000 8.2140000000 15.5070000000
69 69 2 0 0.6640000000 9.5940000000 16.9530000000
70 70 3 0 11.8920000000 10.4700000000 20.6070000000
71 71 3 0 12.8320000000 11.7760000000 20.5420000000
72 72 3 0 14.6920000000 1.7840000000 -20.2880000000
73 73 3 0 15.4450000000 0.8580000000 -19.1150000000
74 74 3 0 12.0800000000 10.0150000000 8.0390000000
75 75 3 0 12.2110000000 10.5290000000 9.4830000000
76 76 3 0 2.3250000000 11.3550000000 22.5810000000
77 77 3 0 1.1190000000 11.6210000000 23.6010000000
78 78 3 0 11.3290000000 7.1800000000 18.4700000000
79 79 3 0 10.2050000000 8.1530000000 18.4640000000
80 80 3 0 10.5810000000 -0.4250000000 22.8890000000
81 81 3 0 11.5200000000 0.8010000000 22.8990000000
82 82 3 0 6.9900000000 -0.4130000000 27.4140000000
83 83 3 0 7.4940000000 -0.6920000000 28.8010000000
84 84 3 0 7.8710000000 11.0550000000 10.7030000000
85 85 3 0 6.7400000000 10.0090000000 10.2270000000
86 86 3 0 17.0520000000 14.5030000000 25.9490000000
87 87 3 0 17.3730000000 13.6380000000 24.6060000000
88 88 3 0 6.1520000000 4.7310000000 5.8110000000
89 89 3 0 5.9880000000 4.2450000000 4.3390000000
90 90 3 0 4.7970000000 2.9980000000 7.5210000000
91 91 3 0 6.1360000000 2.2640000000 7.7640000000
